matchNumber,teamNumber,tournament,value,cubesAcquired,cubesScored,startingPos,mobility,autoPyramid,autoGround,autoCubePickup,autoExchangeAttempt,autoExchangeScored,autoSwitchFarAttempt,autoSwitchFarScored,autoSwitchNearAttempt,autoSwitchNearScored,autoScaleFarAttempt,autoScaleFarScored,autoScaleNearAttempt,autoScaleNearScored,autoCubeAttempt,autoCubeScored,autoRobotAction,ownSwitchFarAttempt,ownSwitchFarScored,ownSwitchNearAttempt,ownSwichNearScored,scaleFarAttempt,scaleFarScored,scaleNearAttempt,scaleNearScored,oppSwitchFarAttempt,oppSwitchFarScored,oppSwitchNearAttempt,oppSwitchNearScored,teleExchangeAttempt,teleExchangeScored,teleSwitchAttempt,teleSwitchScored,teleScaleAttempt,teleScaleScored,teleOppSwitchAttempt,teleOppSwitchScored,telePickup,teleCubePickup,teleCubeAttempt,teleCubeScored,teleRobotAction,park,carried,hangAttempt,hangSuccess,noCarried,comments
59,6632,york,,8,4,,true,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 6.509""]",0,0,0,,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,"{""1"":0,""2"":8,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",8,3,3,"[""zone 2"",""scale far"",""zone 2"",""scale far"",""zone 2"",""zone 2"",""zone 2"",""zone 2"",""zone 2"",""scale far"",""zone 2""]",false,false,true,true,0,
59,6135,york,,8,8,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,"{""1"":8,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",8,8,8,"[""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,true,false,false,0,
59,6130,york,,7,4,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,"{""1"":7,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",7,5,4,"[""zone 1"",""zone 1"",""zone 1"",""own switch far"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,false,false,0,Angel-had trouble picking up cubes
59,5409,york,,6,6,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,0,0,0,0,4,4,1,1,1,1,0,0,4,4,"{""1"":1,""2"":2,""3"":0,""4"":0,""humanLoadNear"":3,""humanLoadFar"":0}",6,6,6,"[""own switch near"",""zone 2"",""zone 2"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""zone 1"",""exchange""]",false,false,false,false,0,Good at stopping the other team from getting too many points off of their switch -Jeffrey
59,3161,york,,7,7,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,7,5,0,0,3,2,0,0,0,0,0,0,7,5,3,2,"{""1"":0,""2"":0,""3"":3,""4"":0,""humanLoadNear"":0,""humanLoadFar"":4}",7,10,7,"[""scale far"",""zone 3"",""scale far"",""zone 3"",""scale far"",""human Load Far"",""scale far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""zone 3"",""scale far"",""human Load Far""]",false,false,true,false,0,Jaden - fast intake and mobility allows for very quick cycles.
60,3560,york,,1,1,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"{""1"":0,""2"":1,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",1,1,1,"[""zone 2"",""scale far""]",true,false,false,false,0,Jaden - elevator got stuck mid-match in the up position after scoring one cube in the scale.
60,6878,york,,10,8,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,0,,0,0,0,0,0,0,0,0,7,6,2,2,0,0,0,0,"{""1"":10,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",10,9,8,"[""own switch far"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""own switch far"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""zone 1""]",true,false,false,false,0,
60,4039,york,,11,12,,true,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 5.233""]",2,2,0,,0,0,0,0,6,6,0,0,3,3,2,2,0,0,6,6,"{""1"":4,""2"":0,""3"":1,""4"":0,""humanLoadNear"":0,""humanLoadFar"":6}",11,11,11,"[""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""zone 3"",""own switch far"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""own switch far""]",true,false,false,false,0,
60,5776,york,,1,0,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":1}",1,0,0,"[""human Load Far""]",false,false,false,false,0,all they did was drop human load cubes - Tobias
60,4902,york,,3,1,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,"{""1"":3,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",3,2,1,"[""zone 1"",""zone 1"",""own switch near"",""zone 1""]",false,false,false,false,0,"Was very tentative when approaching cubes, had trouble picking them up -Jeffrey"
60,5921,york,,6,6,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,3,,0,0,0,0,0,0,3,3,0,0,3,3,0,0,3,3,"{""1"":1,""2"":0,""3"":0,""4"":0,""humanLoadNear"":5,""humanLoadFar"":0}",6,6,6,"[""zone 1"",""own switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""own switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""own switch near""]",true,false,false,false,0,very quick and did well. - kusal
61,2200,york,,9,9,,true,0,1,1,0,0,0,0,0,0,0,0,2,2,0,2,"[""scale near 6.834"",""ground pickup 11.308"",""scale near 13.474""]",0,0,3,,0,0,5,4,0,0,0,0,0,0,3,3,5,4,0,0,"{""1"":3,""2"":3,""3"":2,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",8,8,7,"[""zone 2"",""scale near"",""zone 2"",""zone 2"",""scale near"",""zone 3"",""scale near"",""zone 3"",""scale near"",""zone 1"",""own switch near"",""zone 1"",""own switch near"",""zone 1"",""own switch near""]",false,false,true,true,1,
61,1325,york,,13,10,,true,1,0,1,0,0,2,2,0,0,0,0,0,0,2,2,"[""switch far 2.933"",""pyramid 7.491"",""switch far 9.898""]",0,0,0,,4,4,0,0,3,3,0,0,1,1,0,0,4,4,3,3,"{""1"":4,""2"":3,""3"":3,""4"":0,""humanLoadNear"":0,""humanLoadFar"":2}",12,8,8,"[""zone 1"",""scale far"",""zone 2"",""zone 2"",""zone 2"",""scale far"",""zone 3"",""opp switch far"",""zone 3"",""zone 3"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""scale far"",""zone 1"",""scale far"",""zone 1"",""zone 1"",""exchange""]",false,false,false,false,0,
61,1334,york,,9,5,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,,0,0,0,0,0,0,1,1,0,0,4,4,0,0,1,1,"{""1"":0,""2"":4,""3"":3,""4"":0,""humanLoadNear"":2,""humanLoadFar"":0}",9,5,5,"[""own switch near"",""zone 2"",""zone 2"",""own switch near"",""zone 2"",""zone 2"",""human Load Near"",""human Load Near"",""opp switch near"",""zone 3"",""own switch near"",""zone 3"",""zone 3"",""own switch near""]",false,false,false,false,0,"Jaden - Slow with loading switch, and plays very aggressive fouling defense."
61,4308,york,,10,7,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,,0,0,0,0,0,0,0,0,7,6,2,1,0,0,0,0,"{""1"":10,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",10,9,7,"[""zone 1"",""zone 1"",""own switch near"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""exchange""]",false,false,false,false,0,Had some problems with putting the cubes on the switches and into the exchange -Jeffrey
61,6461,york,,2,1,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"{""1"":2,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",2,1,1,"[""zone 1"",""exchange"",""zone 1""]",false,false,false,false,0,drives  very slowly - Tobias
61,188,york,,8,7,,true,2,0,2,0,0,2,2,0,0,0,0,0,0,2,2,"[""switch far 4.955"",""pyramid 6.706"",""switch far 12.119"",""pyramid 13.564""]",0,0,0,,4,4,0,0,1,1,0,0,0,0,0,0,4,4,1,1,"{""1"":0,""2"":0,""3"":0,""4"":1,""humanLoadNear"":5,""humanLoadFar"":0}",6,5,5,"[""scale far"",""human Load Near"",""scale far"",""human Load Near"",""zone 4"",""scale far"",""human Load Near"",""scale far"",""human Load Near"",""opp switch far"",""human Load Near""]",false,false,true,true,0,Thugin- 2 cube auto worked perfectly;
62,3571,york,,6,1,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,4,1,0,0,0,0,0,0,0,0,4,1,0,0,"{""1"":0,""2"":0,""3"":6,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",6,4,1,"[""zone 3"",""zone 3"",""zone 3"",""scale near"",""zone 3"",""zone 3"",""zone 3""]",true,false,false,false,0,
62,1374,york,,9,7,,true,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 5.441""]",0,0,0,,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,"{""1"":9,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",9,6,6,"[""zone 1"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1""]",false,false,false,false,0,
62,2935,york,,7,7,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 4.703""]",0,0,5,,0,0,0,0,0,0,0,0,2,2,5,4,0,0,0,0,"{""1"":4,""2"":3,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",7,7,6,"[""zone 2"",""own switch near"",""zone 2"",""own switch near"",""zone 1"",""zone 1"",""own switch near"",""zone 1"",""own switch near"",""zone 2"",""exchange"",""zone 1"",""exchange""]",false,false,false,false,0,Was good at blocking enemy bots from scoring on the blue switch -Jeffrey
62,6070,york,,10,9,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,5,5,4,4,0,0,0,0,5,5,"{""1"":4,""2"":1,""3"":0,""4"":0,""humanLoadNear"":5,""humanLoadFar"":0}",10,9,9,"[""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 2""]",false,false,false,false,0,"Jaden - very fast movement and cycles, drive team knows to change objectives quickly, and can do a fast exchange."
62,5406,york,,9,7,,true,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 4.706"",""pyramid 11.359""]",2,2,0,,0,0,0,0,5,4,0,0,0,0,2,2,0,0,5,4,"{""1"":0,""2"":1,""3"":5,""4"":0,""humanLoadNear"":0,""humanLoadFar"":2}",8,7,6,"[""own switch far"",""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""zone 3"",""zone 3"",""opp switch far"",""human Load Far"",""opp switch far"",""zone 2"",""human Load Far"",""own switch far"",""zone 3""]",false,false,true,true,0,"tried to lift another robot, 2935 plays good defence on them - Tobias"
62,4976,york,,8,4,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,2,0,,2,2,0,0,0,0,0,0,0,0,3,2,2,2,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":8,""humanLoadFar"":0}",8,5,4,"[""scale far"",""human Load Near"",""scale far"",""human Load Near"",""own switch far"",""human Load Near"",""human Load Near"",""human Load Near"",""human Load Near"",""own switch far"",""human Load Near"",""human Load Near""]",false,false,false,false,0,Thugin- was doing not that good;very sluggish; missed scale 1;missed switch 3
63,6537,york,,6,5,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5,5,"{""1"":0,""2"":0,""3"":1,""4"":0,""humanLoadNear"":1,""humanLoadFar"":4}",6,5,5,"[""zone 3"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""opp switch far"",""human Load Far"",""human Load Near"",""opp switch far""]",true,false,false,false,0,
63,4618,york,,5,4,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 13.663""]",0,0,2,,1,1,0,0,0,0,0,0,0,0,2,2,1,1,0,0,"{""1"":2,""2"":3,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",5,3,3,"[""zone 2"",""scale far"",""zone 2"",""own switch near"",""zone 2"",""own switch near"",""zone 1"",""zone 1""]",false,false,true,true,0,
63,2609,york,,12,13,,true,1,0,1,0,0,2,2,0,0,0,0,0,0,2,2,"[""switch far 4.234"",""pyramid 7.589"",""switch far 12.726""]",3,3,0,,0,0,0,0,0,0,0,0,8,8,3,3,0,0,0,0,"{""1"":8,""2"":3,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",11,11,11,"[""zone 2"",""own switch far"",""zone 2"",""own switch far"",""zone 2"",""own switch far"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,false,false,0,"Very good auto, fast at putting a lot of cubes into the exchange -Jeffrey"
63,4992,york,,10,11,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 8.717""]",0,0,1,,0,0,0,0,0,0,0,0,9,9,1,1,0,0,0,0,"{""1"":10,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",10,10,10,"[""zone 1"",""own switch near"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",true,false,false,false,0,very fast cycling if left alone - Tobias
63,6323,york,,6,5,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,,0,0,0,0,5,4,0,0,0,0,1,1,0,0,5,4,"{""1"":0,""2"":1,""3"":5,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",6,6,5,"[""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""zone 3"",""zone 3"",""opp switch far"",""zone 2"",""own switch far""]",false,false,true,true,0,Belinda: wobbly not but good recovery
63,5699,york,,2,2,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 56.302""]",0,0,0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,"{""1"":0,""2"":0,""3"":0,""4"":2,""humanLoadNear"":0,""humanLoadFar"":0}",2,1,1,"[""zone 4"",""opp switch near"",""zone 4""]",false,false,false,false,0,Thugin- struggling to pick up cubes; dropped cubes 3 times after given by human load
64,6339,york,,0,0,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",0,0,0,,true,false,false,false,0,was trying to pick up a cube the whole matcg
64,3560,york,,7,7,,true,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 10.729""]",0,0,0,,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":7,""humanLoadFar"":0}",7,6,6,"[""human Load Near"",""exchange"",""human Load Near"",""exchange"",""human Load Near"",""exchange"",""human Load Near"",""exchange"",""human Load Near"",""exchange"",""human Load Near"",""exchange"",""human Load Near""]",false,false,false,false,0,
64,6632,york,,8,6,,true,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 6.91""]",0,0,0,,0,0,7,5,0,0,0,0,0,0,0,0,7,5,0,0,"{""1"":0,""2"":8,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",8,7,5,"[""zone 2"",""scale near"",""zone 2"",""scale near"",""zone 2"",""zone 2"",""scale near"",""zone 2"",""scale near"",""zone 2"",""zone 2"",""scale near"",""zone 2""]",false,false,true,true,0,has issues intaking cubes can't grab them at angles- Tobias
64,1241,york,,7,5,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,5,4,0,0,0,0,0,0,1,1,0,0,5,4,0,0,"{""1"":0,""2"":4,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":3}",7,6,5,"[""zone 2"",""exchange"",""zone 2"",""scale far"",""zone 2"",""scale far"",""zone 2"",""scale far"",""human Load Far"",""scale far"",""human Load Far"",""human Load Far""]",false,false,true,true,0,very fast on the scale - kusal
64,6135,york,,10,10,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,0,0,0,0,0,0,9,9,1,1,0,0,0,0,"{""1"":9,""2"":0,""3"":0,""4"":0,""humanLoadNear"":1,""humanLoadFar"":0}",10,10,10,"[""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""own switch near"",""human Load Near""]",false,false,false,false,0,auto was ok
64,2386,york,,5,4,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 19.296""]",0,0,2,,2,1,1,0,0,0,0,0,0,0,2,2,3,1,0,0,"{""1"":1,""2"":4,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",5,5,3,"[""zone 1"",""own switch near"",""zone 2"",""own switch near"",""zone 2"",""scale far"",""zone 2"",""zone 2""]",false,false,true,true,0,
65,6342,york,,10,10,,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,0,,0,0,0,0,0,0,0,0,9,8,2,2,0,0,0,0,"{""1"":10,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",10,11,10,"[""own switch far"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""own switch far"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""exchange""]",true,false,false,false,0,
65,6070,york,,2,0,,true,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"[""pyramid NaN"",""pyramid NaN""]",0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",0,0,0,,true,false,false,false,0,"bucket may have broken, no scoring attempts"
65,3571,york,,3,2,,true,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,"[""ground pickup NaN""]",0,0,0,,2,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,"{""1"":0,""2"":0,""3"":1,""4"":0,""humanLoadNear"":0,""humanLoadFar"":1}",2,2,2,"[""own switch near"",""zone 3"",""human Load Far"",""scale far""]",false,false,true,false,0,seemed out of control; attacked bot on same alliance
65,6878,york,,10,10,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,,0,0,0,0,0,0,0,0,9,9,1,1,0,0,0,0,"{""1"":9,""2"":1,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",10,10,10,"[""own switch near"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 2""]",true,false,true,false,0,
65,3683,york,,9,9,,true,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,"[""scale near 9.786"",""ground pickup 12.97""]",0,0,0,,0,0,5,5,3,3,0,0,0,0,0,0,5,5,3,3,"{""1"":0,""2"":4,""3"":3,""4"":1,""humanLoadNear"":0,""humanLoadFar"":0}",8,8,8,"[""zone 2"",""scale near"",""zone 2"",""scale near"",""zone 2"",""scale near"",""zone 2"",""scale near"",""zone 3"",""scale near"",""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""zone 4"",""opp switch far""]",false,false,true,true,0,very good at the scale. very good at the switch but didn't do much  - kusal
65,4932,york,,2,2,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":2,""humanLoadFar"":0}",2,2,2,"[""scale far"",""human Load Near"",""scale far"",""human Load Near""]",true,false,false,false,0,
66,1374,york,,5,3,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,4,3,0,0,0,0,0,0,4,3,"{""1"":0,""2"":0,""3"":1,""4"":0,""humanLoadNear"":4,""humanLoadFar"":0}",5,4,3,"[""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""zone 3""]",false,false,false,false,0,
66,1325,york,,8,6,,true,0,1,1,0,0,0,0,0,0,2,1,0,0,2,1,"[""scale far 6.541"",""ground pickup 8.583""]",0,0,0,,0,0,0,0,6,5,0,0,0,0,0,0,0,0,6,5,"{""1"":0,""2"":1,""3"":3,""4"":0,""humanLoadNear"":0,""humanLoadFar"":3}",7,6,5,"[""zone 2"",""opp switch far"",""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""zone 3"",""opp switch far"",""human Load Far"",""human Load Far"",""opp switch far"",""human Load Far""]",false,true,true,true,0,
66,6323,york,,14,12,,true,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near 3.708""]",0,0,8,,0,0,0,0,0,0,0,0,5,5,8,6,0,0,0,0,"{""1"":10,""2"":4,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",14,13,11,"[""zone 2"",""own switch near"",""zone 2"",""zone 2"",""own switch near"",""zone 2"",""own switch near"",""zone 1"",""zone 1"",""own switch near"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""zone 1"",""exchange"",""zone 1"",""own switch near"",""zone 1"",""own switch near"",""zone 1"",""exchange"",""zone 1"",""exchange""]",false,false,true,true,0,
66,2200,york,,5,6,,true,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far 5.439""]",3,3,0,,0,0,0,0,1,1,0,0,1,1,3,3,0,0,1,1,"{""1"":3,""2"":2,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",5,5,5,"[""zone 1"",""own switch far"",""zone 1"",""own switch far"",""zone 1"",""own switch far"",""zone 2"",""exchange"",""zone 2"",""opp switch far""]",false,false,true,true,1,"hang was very powerful,  good at the switc - kusal"
66,4069,york,,6,7,,true,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,"[""switch far NaN""]",0,0,0,,0,0,0,0,1,1,0,0,5,5,0,0,0,0,1,1,"{""1"":5,""2"":0,""3"":0,""4"":1,""humanLoadNear"":0,""humanLoadFar"":0}",6,6,6,"[""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 4"",""opp switch far""]",false,false,false,false,0,"good defense, stopped for last 10 seconds"
66,6461,york,,2,2,,true,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,"[""exchange 50.32"",""pyramid 52.966""]",0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":1,""humanLoadFar"":0}",1,1,1,"[""exchange"",""human Load Near""]",false,false,false,false,0,
67,5699,york,,3,4,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,3,0,,0,0,0,0,0,0,0,0,1,1,3,3,0,0,0,0,"{""1"":3,""2"":0,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",3,4,4,"[""exchange"",""zone 1"",""own switch far"",""zone 1"",""own switch far"",""zone 1"",""own switch far""]",false,false,false,false,0,
67,2935,york,,6,5,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,5,,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,"{""1"":4,""2"":2,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",6,5,5,"[""zone 2"",""zone 2"",""own switch near"",""zone 1"",""own switch near"",""zone 1"",""own switch near"",""zone 1"",""own switch near"",""zone 1"",""own switch near""]",true,false,false,false,0,
67,4992,york,,11,7,,true,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,"[""switch near NaN"",""pyramid NaN""]",0,0,0,,0,0,0,0,0,0,8,6,0,0,0,0,0,0,8,6,"{""1"":1,""2"":0,""3"":3,""4"":0,""humanLoadNear"":6,""humanLoadFar"":0}",10,8,6,"[""zone 1"",""opp switch near"",""zone 3"",""opp switch near"",""zone 3"",""zone 3"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near"",""human Load Near"",""human Load Near"",""opp switch near"",""human Load Near"",""opp switch near"",""human Load Near""]",false,false,false,false,0,
67,5776,york,,2,1,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,"{""1"":0,""2"":0,""3"":0,""4"":0,""humanLoadNear"":2,""humanLoadFar"":0}",2,1,1,"[""human Load Near"",""opp switch far"",""human Load Near""]",false,false,false,false,0,
67,6130,york,,6,4,,true,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,"{""1"":5,""2"":1,""3"":0,""4"":0,""humanLoadNear"":0,""humanLoadFar"":0}",6,4,4,"[""zone 1"",""zone 2"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange"",""zone 1"",""exchange""]",true,false,false,false,0,had problems with intake - kusal
